id,car_id,status,order_date,delivery_date,canceled_date,start_country,dest_country,start_type,destination_type
91830847,1248528394,3,2022-03-17,2022-03-21,,PL,PL,workshop,zipcode
91186086,1248528394,3,2022-01-02,2022-01-05,,BE,BE,Branch,LC
91420595,1248528394,3,2022-01-30,2022-01-30,,PL,PL,workshop,workshop
91200899,1248528394,3,2022-01-05,2022-01-16,,BE,PL,LC,workshop
91268736,1248566041,3,2022-01-12,2022-01-19,,DE,DE,Branch,workshop
91406729,1248566041,3,2022-02-01,2022-02-03,,DE,DE,workshop,workshop
91406730,1248566041,3,2022-02-03,2022-02-10,,DE,DE,workshop,zipcode
91539943,1248620349,4,,,2022-02-14,DE,DE,workshop,workshop
91539944,1248620349,3,2022-02-17,2022-02-22,,DE,DE,workshop,zipcode
91562822,1248620349,3,2022-02-14,2022-02-16,,DE,DE,workshop,workshop
91204608,1248620349,3,2022-01-09,2022-01-11,,DE,DE,Branch,workshop
91192856,1248716926,3,2022-01-03,2022-01-10,,DE,DE,Branch,workshop
91561474,1248716926,4,,,2022-02-16,DE,DE,workshop,workshop
91561475,1248716926,3,2022-02-21,2022-03-01,,DE,DE,workshop,zipcode
91587056,1248716926,3,2022-02-16,2022-02-21,,DE,DE,workshop,workshop
91486019,1248716926,4,2022-02-06,,2022-02-08,DE,DE,workshop,showroom
91486020,1248716926,4,,,2022-02-08,DE,DE,showroom,zipcode
91363305,1248758494,3,2022-01-23,2022-02-01,,ES,ES,Branch,workshop
91487973,1248797016,3,2022-02-06,2022-02-10,,DE,DE,Branch,workshop
92145077,1248797016,1,,,,DE,DE,workshop,zipcode
92145076,1248797016,2,2022-04-24,,,DE,DE,workshop,workshop
91301123,1248838464,3,2022-01-16,2022-01-26,,ES,ES,Branch,workshop
91207524,1248890615,3,2022-01-04,2022-01-13,,ES,ES,Branch,workshop
91509683,1248951534,4,2022-02-09,,2022-02-09,DE,DE,Branch,workshop
91524596,1248951534,3,2022-02-13,2022-02-15,,DE,DE,Branch,workshop
91585564,1249001322,4,,,2022-02-23,DE,DE,workshop,showroom
91585565,1249001322,3,2022-02-27,2022-03-03,,DE,DE,showroom,zipcode
91647448,1249001322,3,2022-02-23,2022-02-27,,DE,DE,workshop,showroom
91287617,1249001322,3,2022-01-16,2022-01-18,,DE,DE,Branch,workshop
91374195,1249075221,3,2022-01-24,2022-01-25,,DE,DE,Branch,LC
91374539,1249075221,4,2022-01-30,,2022-01-30,DE,DE,LC,workshop
91543559,1249075221,4,,,2022-02-16,DE,DE,workshop,Branch
91543560,1249075221,3,2022-02-22,2022-03-01,,DE,DE,Branch,zipcode
91586697,1249075221,3,2022-02-16,2022-02-22,,DE,DE,workshop,Branch
91423443,1249075221,3,2022-01-30,2022-02-02,,DE,DE,LC,workshop
91423459,1249075221,3,2022-02-02,2022-02-06,,DE,DE,workshop,workshop
91478014,1249090510,3,2022-02-06,2022-02-13,,ES,ES,Branch,workshop
91209039,1249098081,3,2022-01-05,2022-01-11,,ES,ES,Branch,workshop
91723528,1249107040,3,2022-03-03,2022-03-06,,DE,DE,workshop,LC
91391746,1249107040,3,2022-01-26,2022-01-31,,DE,DE,Branch,LC
91391747,1249107040,4,,,2022-01-31,DE,DE,LC,workshop
91442768,1249107040,3,2022-02-07,2022-02-10,,DE,DE,workshop,workshop
91395554,1249107040,4,,,2022-01-31,DE,DE,workshop,workshop
91442749,1249107040,3,2022-02-01,2022-02-06,,DE,DE,LC,workshop
91220956,1249125335,3,2022-01-06,2022-01-10,,DE,DE,Branch,LC
91220957,1249125335,4,,,2022-01-10,DE,DE,LC,workshop
91252457,1249125335,3,2022-01-11,2022-01-11,,DE,DE,LC,workshop
91235742,1249190044,3,2022-01-09,2022-01-19,,ES,ES,Branch,workshop
91256983,1249231152,3,2022-01-12,2022-01-13,,DE,DE,workshop,workshop
91207009,1249231152,3,2022-01-04,2022-01-12,,DE,DE,Branch,workshop
91394378,1249231152,3,2022-01-30,2022-02-09,,DE,DE,workshop,showroom
91394379,1249231152,3,2022-02-09,2022-02-13,,DE,DE,showroom,zipcode
91654960,1249389561,3,2022-02-27,2022-03-13,,DE,DE,workshop,zipcode
91376073,1249389561,3,2022-01-24,2022-01-30,,DE,DE,Branch,workshop
91250116,1249407303,3,2022-01-10,2022-01-12,,DE,DE,Branch,LC
91498979,1249407303,3,2022-02-07,2022-02-07,,PL,PL,workshop,workshop
91259130,1249407303,3,2022-01-13,2022-01-24,,DE,PL,LC,workshop
91382390,1249407303,3,2022-01-25,2022-01-25,,PL,PL,workshop,workshop
91561394,1249407303,3,2022-02-14,2022-02-13,,PL,PL,workshop,workshop
91426261,1249407303,3,2022-01-30,2022-01-30,,PL,PL,workshop,workshop
91534172,1249407303,3,2022-02-10,2022-02-10,,PL,PL,workshop,workshop
91774779,1249429923,3,2022-03-09,2022-03-17,,DE,DE,Branch,workshop
91532798,1249478435,3,2022-02-10,2022-02-28,,ES,ES,Branch,workshop
91281475,1249562666,3,2022-01-16,2022-01-17,,DE,DE,Branch,LC
91281476,1249562666,3,2022-01-17,2022-01-17,,DE,DE,LC,workshop
92157845,1249562666,2,2022-04-24,,,DE,DE,workshop,workshop
91344409,1249585600,3,2022-01-20,2022-01-30,,ES,ES,Branch,workshop
91301617,1249668837,3,2022-01-16,2022-01-18,,ES,ES,Branch,workshop
91358182,1249670533,4,2022-01-23,,2022-01-27,ES,ES,Branch,workshop
91404548,1249670533,3,2022-01-27,2022-02-02,,ES,ES,Branch,workshop
91371274,1249671422,3,2022-01-27,2022-02-01,,DE,DE,workshop,workshop
91906811,1240935455,3,2022-03-27,2022-04-03,,ES,ES,workshop,showroom
91906812,1240935455,3,2022-04-04,2022-04-11,,ES,ES,showroom,zipcode
91946440,1250702744,3,2022-03-31,2022-04-04,,ES,ES,workshop,Branch
91506629,1250702744,3,2022-02-08,2022-02-10,,ES,ES,Branch,workshop
91894267,1248845932,3,2022-03-23,2022-04-05,,DE,DE,workshop,showroom
91894268,1248845932,3,2022-04-05,2022-04-13,,DE,DE,showroom,zipcode
91322187,1248845932,3,2022-01-18,2022-01-19,,DE,DE,Branch,LC
91322188,1248845932,3,2022-01-19,2022-01-23,,DE,DE,LC,workshop
91322205,1248845932,3,2022-01-23,2022-02-01,,DE,DE,workshop,workshop
91319752,1248845932,4,,,2022-01-18,DE,DE,Branch,workshop
91460505,1249114060,4,,,2022-02-10,DE,DE,workshop,LC
91460506,1249114060,4,,,2022-02-10,DE,DE,LC,zipcode
91271422,1249114060,3,2022-01-13,2022-01-13,,DE,DE,workshop,workshop
91823749,1249114060,3,2022-03-15,2022-04-05,,DE,DE,workshop,showroom
91823750,1249114060,3,2022-04-05,2022-04-11,,DE,DE,showroom,zipcode
91228896,1249114060,3,2022-01-09,2022-01-13,,DE,DE,Branch,workshop
91691198,1249114060,4,,,2022-03-02,DE,DE,workshop,LC
91771696,1250865337,4,,,2022-03-13,DE,DE,workshop,workshop
91771697,1250865337,4,,,2022-03-13,DE,DE,workshop,showroom
91771698,1250865337,4,,,2022-03-13,DE,DE,showroom,zipcode
91477652,1250865337,3,2022-02-06,2022-02-21,,DE,DE,Branch,workshop
91804212,1250865337,3,2022-03-15,2022-04-05,,DE,DE,workshop,showroom
91804213,1250865337,3,2022-04-05,2022-04-21,,DE,DE,showroom,zipcode
91348896,1249881731,3,2022-01-22,2022-01-23,,DE,DE,Branch,LC
91348897,1249881731,3,2022-01-24,2022-01-27,,DE,DE,LC,workshop
91740492,1249881731,4,,,2022-03-07,DE,DE,workshop,zipcode
91613577,1249881731,4,,,2022-02-23,DE,DE,LC,zipcode
91541386,1249881731,4,,,2022-02-11,DE,DE,workshop,LC
91395960,1249881731,3,2022-01-27,2022-02-01,,DE,DE,workshop,workshop
91842149,1249881731,3,2022-03-17,2022-04-05,,DE,DE,workshop,showroom
91842150,1249881731,3,2022-04-05,2022-04-21,,DE,DE,showroom,zipcode
91546757,1249881731,4,,,2022-02-13,DE,DE,workshop,workshop
91546758,1249881731,4,,,2022-02-13,DE,DE,workshop,zipcode
91613571,1249881731,4,2022-02-20,,2022-02-24,DE,DE,workshop,LC
91966776,1252863192,3,2022-03-30,2022-04-05,,DE,DE,Branch,workshop
91895736,1253173336,3,2022-03-27,2022-04-06,,DE,DE,LC,workshop
91887385,1253173336,3,2022-03-22,2022-03-24,,DE,DE,Branch,LC
91972798,1251395713,3,2022-03-31,2022-04-06,,DE,DE,LC,workshop
91914909,1251395713,3,2022-03-27,2022-03-29,,DE,DE,Branch,LC
91206231,1248614470,3,2022-01-04,2022-01-12,,DE,DE,Branch,workshop
91754661,1248614470,4,,,2022-03-10,DE,DE,workshop,workshop
91754662,1248614470,4,,,2022-03-10,DE,DE,workshop,zipcode
91950392,1248614470,4,,,2022-04-04,DE,DE,workshop,showroom
92005549,1248614470,3,2022-04-04,2022-04-06,,DE,DE,workshop,showroom
91950393,1248614470,3,2022-04-06,2022-04-14,,DE,DE,showroom,zipcode
91694234,1248322810,3,2022-02-28,2022-03-03,,FR,FR,Branch,LC
91694235,1248322810,3,2022-03-03,2022-03-15,,FR,PL,LC,workshop
92029747,1248322810,3,2022-04-07,2022-04-06,,PL,PL,workshop,workshop
91865738,1248322810,3,2022-03-20,2022-03-20,,PL,PL,workshop,workshop
91952354,1248322810,4,2022-03-29,,2022-03-29,PL,PL,workshop,workshop
91952621,1248322810,3,2022-03-29,2022-03-29,,PL,PL,workshop,workshop
91693393,1248322810,4,,,2022-02-28,FR,FR,Branch,LC
91916862,1252848717,3,2022-03-27,2022-04-03,,ES,ES,Branch,LC
91916863,1252848717,3,2022-04-03,2022-04-10,,ES,ES,LC,workshop
91949678,1252822017,3,2022-03-29,2022-03-29,,ES,ES,workshop,LC
91859554,1252822017,3,2022-03-20,2022-03-23,,ES,ES,Branch,workshop
91726015,1250019554,3,2022-03-06,2022-03-14,,BE,PL,LC,workshop
92089593,1250019554,3,2022-04-25,2022-04-27,,PL,PL,workshop,zipcode
92045939,1250019554,3,2022-04-11,2022-04-11,,PL,PL,workshop,workshop
91722583,1250019554,3,2022-03-03,2022-03-06,,BE,BE,Branch,LC
91924962,1250019554,3,2022-03-27,2022-03-27,,PL,PL,workshop,workshop
91845638,1250019554,3,2022-03-17,2022-03-17,,PL,PL,workshop,workshop
91970896,1253450012,3,2022-03-31,2022-04-11,,ES,ES,Branch,workshop
91991389,1253788877,3,2022-04-03,2022-04-11,,ES,ES,Branch,workshop
92010287,1250905132,3,2022-04-05,2022-04-12,,DE,DE,workshop,LC
92010288,1250905132,3,2022-04-12,2022-04-18,,DE,DE,LC,zipcode
91688953,1250905132,3,2022-02-28,2022-03-01,,DE,DE,LC,workshop
91568895,1250905132,4,2022-02-15,,2022-02-16,DE,DE,Branch,workshop
91587335,1250905132,3,2022-02-16,2022-02-22,,DE,DE,Branch,workshop
91953270,1248265332,4,,,2022-03-31,DE,DE,workshop,LC
91975419,1248265332,3,2022-03-31,2022-04-11,,DE,DE,workshop,LC
91953271,1248265332,3,2022-04-12,2022-04-18,,DE,DE,LC,zipcode
91382974,1248265332,3,2022-01-25,2022-01-27,,DE,DE,Branch,LC
91382975,1248265332,3,2022-01-30,2022-02-06,,DE,DE,LC,workshop
91395500,1248265332,3,2022-02-06,2022-02-10,,DE,DE,workshop,workshop
92049109,1253748392,3,2022-04-11,2022-04-11,,DE,DE,Branch,LC
92002555,1253748392,4,,,2022-04-11,DE,DE,Branch,workshop
92049115,1253748392,2,2022-04-12,,,DE,DE,LC,workshop
91967930,1252573482,3,2022-03-30,2022-04-12,,ES,ES,Branch,workshop
91930402,1251514861,3,2022-03-27,2022-04-13,,DE,DE,Branch,workshop
92153926,1251514861,1,,,,DE,DE,workshop,zipcode
92153925,1251514861,4,,,2022-04-27,DE,DE,workshop,workshop
92185925,1251514861,2,2022-04-27,,,DE,DE,workshop,workshop
91928220,1251514861,4,,,2022-03-27,DE,DE,Branch,workshop
91835952,1252769550,3,2022-03-16,2022-03-17,,DE,DE,Branch,LC
91835953,1252769550,3,2022-03-17,2022-03-24,,DE,PL,LC,workshop
91930349,1252769550,3,2022-03-27,2022-03-27,,PL,PL,workshop,workshop
92064854,1252769550,3,2022-04-13,2022-04-12,,PL,PL,workshop,workshop
92048550,1252769550,3,2022-04-11,2022-04-11,,PL,PL,workshop,workshop
91970228,1252769550,3,2022-03-31,2022-03-31,,PL,PL,workshop,workshop
92029710,1252769550,3,2022-04-07,2022-04-06,,PL,PL,workshop,workshop
91738097,1249852470,4,,,2022-03-13,DE,DE,workshop,showroom
91738098,1249852470,4,,,2022-03-13,DE,DE,showroom,zipcode
91308240,1249852470,3,2022-01-23,2022-01-27,,DE,DE,workshop,workshop
91299582,1249852470,3,2022-01-16,2022-01-23,,DE,DE,Branch,workshop
91876117,1249852470,3,2022-03-21,2022-04-13,,DE,DE,workshop,showroom
91876118,1249852470,3,2022-04-13,2022-04-17,,DE,DE,showroom,zipcode
92067652,1251968200,3,2022-04-13,2022-04-13,,PL,PL,workshop,workshop
91897736,1251968200,3,2022-03-23,2022-03-23,,PL,PL,workshop,workshop
91964496,1251968200,3,2022-03-30,2022-03-30,,PL,PL,workshop,workshop
92130809,1251968200,2,2022-04-24,,,PL,PL,workshop,zipcode
91742069,1251968200,4,,,2022-03-06,BE,BE,Branch,LC
91745791,1251968200,3,2022-03-06,2022-03-07,,BE,BE,Branch,LC
91745792,1251968200,3,2022-03-09,2022-03-20,,BE,PL,LC,workshop
91550704,1251257831,3,2022-02-13,2022-02-17,,ES,ES,Branch,workshop
91999216,1251257831,3,2022-04-05,2022-04-12,,ES,ES,workshop,showroom
91999217,1251257831,3,2022-04-13,2022-04-22,,ES,ES,showroom,zipcode
92006295,1253183335,3,2022-04-05,2022-04-13,,DE,DE,Branch,workshop
92000688,1253684757,3,2022-04-04,2022-04-14,,DE,DE,Branch,workshop
91923965,1253108318,3,2022-03-27,2022-04-14,,DE,DE,Branch,workshop
91950019,1253123535,3,2022-03-29,2022-04-14,,ES,ES,Branch,workshop
92022238,1253923214,4,2022-04-06,,2022-04-13,DE,DE,Branch,workshop
92070812,1253923214,3,2022-04-13,2022-04-14,,DE,DE,Branch,workshop
92182261,1253923214,2,2022-04-27,,,DE,DE,workshop,workshop
91975770,1251784313,4,2022-04-02,,2022-04-13,DE,DE,Branch,workshop
92067197,1251784313,3,2022-04-13,2022-04-14,,DE,DE,Branch,workshop
92164252,1248328616,3,2022-04-25,2022-04-27,,ES,ES,workshop,showroom
92164253,1248328616,2,2022-04-27,,,ES,ES,showroom,zipcode
91644020,1248328616,3,2022-02-23,2022-02-27,,ES,ES,Branch,workshop
92008949,1217760412,3,2022-04-05,2022-04-27,,ES,ES,Branch,workshop
92095418,1253507187,3,2022-04-17,2022-04-27,,DE,DE,Branch,workshop
91312931,1249864046,4,,,2022-01-17,DE,DE,Branch,workshop
91313399,1249864046,4,2022-01-17,,2022-01-19,DE,DE,Branch,workshop
92134935,1249864046,3,2022-04-24,2022-04-27,,DE,DE,workshop,LC
92134936,1249864046,2,2022-04-27,,,DE,DE,LC,zipcode
91334844,1249864046,3,2022-01-19,2022-01-26,,DE,DE,LC,workshop
91334849,1249864046,3,2022-01-26,2022-02-01,,DE,DE,workshop,workshop
91318995,1249864046,4,,,2022-01-19,DE,DE,workshop,workshop
92180431,1252134632,3,2022-04-26,2022-04-27,,DE,DE,Branch,workshop
92050474,1252134632,4,,,2022-04-26,DE,DE,LC,workshop
92050473,1252134632,4,2022-04-26,,2022-04-26,DE,DE,Branch,LC
92180491,1253839205,3,2022-04-26,2022-04-27,,DE,DE,Branch,workshop
92065437,1253839205,4,,,2022-04-26,DE,DE,Branch,LC
92065438,1253839205,4,,,2022-04-26,DE,DE,LC,workshop
91601450,1250745638,3,2022-02-20,2022-02-24,,ES,ES,Branch,LC
91601451,1250745638,3,2022-02-24,2022-03-06,,ES,ES,LC,workshop
92173450,1250745638,4,,,2022-04-25,ES,ES,showroom,zipcode
92166502,1250745638,4,,,2022-04-25,ES,ES,workshop,showroom
92166503,1250745638,4,,,2022-04-25,ES,ES,showroom,zipcode
92171702,1250745638,2,2022-04-25,,,ES,ES,workshop,showroom
92014900,1250745638,4,2022-04-05,,2022-04-10,ES,ES,workshop,showroom
91590468,1250745638,4,2022-02-16,,2022-02-17,ES,ES,Branch,LC
91590469,1250745638,4,,,2022-02-17,ES,ES,LC,workshop
92173451,1250745638,1,,,,ES,ES,showroom,zipcode
92140980,1254613459,3,2022-04-21,2022-04-27,,ES,ES,Branch,workshop
91980985,1253527029,3,2022-04-03,2022-04-13,,ES,ES,Branch,workshop
92004539,1253333122,3,2022-04-04,2022-04-13,,ES,ES,Branch,workshop
92044017,1249400248,3,2022-04-11,2022-04-17,,DE,DE,Branch,workshop
91516349,1251032112,3,2022-02-08,2022-02-10,,IT,IT,Branch,LC
91517514,1251032112,3,2022-02-16,2022-03-01,,IT,PL,LC,workshop
91994092,1251032112,3,2022-04-03,2022-04-03,,PL,PL,workshop,workshop
92094595,1251032112,3,2022-04-17,2022-04-17,,PL,PL,workshop,workshop
92105807,1251032112,3,2022-04-18,2022-04-25,,PL,PL,workshop,zipcode
91924230,1251032112,3,2022-03-27,2022-03-27,,PL,PL,workshop,workshop
91980475,1246804351,3,2022-04-03,2022-04-17,,ES,ES,Branch,workshop
92168300,1251333049,3,2022-04-25,2022-04-27,,ES,ES,showroom,zipcode
92043154,1251333049,3,2022-04-12,2022-04-17,,ES,ES,workshop,showroom
92043155,1251333049,4,2022-04-17,,2022-04-24,ES,ES,showroom,zipcode
91569980,1251333049,3,2022-02-15,2022-02-20,,ES,ES,Branch,workshop
91987631,1253023186,3,2022-04-02,2022-04-05,,DE,DE,Branch,LC
91987632,1253023186,4,,,2022-04-06,DE,DE,LC,workshop
92021545,1253023186,3,2022-04-06,2022-04-18,,DE,DE,LC,workshop
91975308,1253023186,4,,,2022-04-02,DE,DE,Branch,LC
91975309,1253023186,4,,,2022-04-02,DE,DE,LC,workshop
91687715,1251662930,3,2022-02-28,2022-03-01,,DE,DE,LC,workshop
91954756,1251662930,3,2022-04-03,2022-04-18,,DE,DE,workshop,Branch
91954757,1251662930,4,2022-04-18,,2022-04-26,DE,DE,Branch,zipcode
91954730,1251662930,3,2022-03-30,2022-04-01,,DE,DE,Branch,workshop
91594366,1251662930,4,2022-02-17,,2022-02-20,DE,DE,Branch,workshop
91619663,1251662930,3,2022-02-21,2022-02-27,,DE,DE,Branch,workshop
92179937,1251662930,2,2022-04-26,,,DE,DE,Branch,workshop
91875952,1251662930,3,2022-03-21,2022-03-22,,DE,DE,workshop,Branch
91875953,1251662930,4,2022-03-22,,2022-03-29,DE,DE,Branch,zipcode
91954432,1253618317,3,2022-03-29,2022-04-03,,DE,DE,Branch,LC
91993515,1253618317,3,2022-04-03,2022-04-18,,DE,DE,LC,workshop
91964097,1253618317,4,,,2022-04-03,DE,DE,LC,workshop
91930553,1249737089,3,2022-03-27,2022-04-03,,DE,DE,Branch,LC
91999671,1249737089,3,2022-04-04,2022-04-18,,DE,DE,LC,workshop
91993421,1253919299,3,2022-04-03,2022-04-04,,DE,DE,Branch,LC
91994000,1253919299,3,2022-04-05,2022-04-18,,DE,DE,LC,workshop
92079126,1253988336,3,2022-04-14,2022-04-17,,DE,DE,Branch,LC
92079127,1253988336,2,2022-04-18,,,DE,DE,LC,workshop
91964094,1251204229,3,2022-03-30,2022-04-03,,DE,DE,Branch,LC
91964095,1251204229,3,2022-04-03,2022-04-03,,DE,DE,LC,workshop
92066455,1254002690,4,2022-04-13,,2022-04-14,DE,DE,Branch,workshop
92078616,1254002690,3,2022-04-14,2022-04-19,,DE,DE,Branch,workshop
92012494,1250954261,3,2022-04-05,2022-04-18,,DE,DE,workshop,workshop
92012495,1250954261,3,2022-04-19,2022-04-21,,DE,DE,workshop,zipcode
91678336,1250954261,4,2022-02-27,,2022-02-28,DE,DE,Branch,LC
91678337,1250954261,4,,,2022-02-28,DE,DE,LC,workshop
91719633,1250954261,4,,,2022-03-02,DE,DE,Branch,workshop
91719663,1250954261,3,2022-03-02,2022-03-07,,DE,DE,Branch,workshop
91690447,1250954261,4,2022-02-28,,2022-03-02,DE,DE,Branch,LC
91690448,1250954261,4,,,2022-03-01,DE,DE,LC,workshop
91707446,1250954261,4,,,2022-03-02,DE,DE,LC,workshop
91710502,1250954261,4,2022-03-02,,2022-03-02,DE,DE,Branch,LC
92106642,1253527258,3,2022-04-18,2022-04-19,,ES,ES,Branch,workshop
92081893,1254335240,3,2022-04-14,2022-04-19,,ES,ES,Branch,workshop
92126917,1252070629,2,2022-04-20,,,ES,ES,showroom,workshop
92055364,1252070629,4,,,2022-04-19,ES,ES,showroom,zipcode
92055363,1252070629,3,2022-04-14,2022-04-19,,ES,ES,workshop,showroom
91659455,1252070629,3,2022-02-24,2022-03-01,,ES,ES,Branch,workshop
92099169,1253445763,1,,,,DE,DE,LC,workshop
92099168,1253445763,3,2022-04-18,2022-04-19,,DE,DE,Branch,LC
91689607,1250732849,3,2022-02-28,2022-02-28,,PL,PL,workshop,LC
91984311,1250732849,4,,,2022-04-01,PL,IT,LC,LC
91984312,1250732849,4,,,2022-04-01,IT,IT,LC,zipcode
91986862,1250732849,4,,,2022-04-03,PL,IT,LC,LC
91989666,1250732849,3,2022-04-04,2022-04-19,,PL,IT,LC,LC
91452573,1250732849,3,2022-02-02,2022-02-03,,DE,DE,Branch,LC
91452574,1250732849,3,2022-02-07,2022-02-15,,DE,PL,LC,workshop
91450772,1250732849,4,,,2022-02-01,DE,DE,Branch,LC
92051538,1253736718,4,2022-04-11,,2022-04-17,DE,DE,Branch,workshop
92100158,1253736718,3,2022-04-17,2022-04-20,,DE,DE,Branch,workshop
92057865,1249969022,3,2022-04-12,2022-04-12,,PL,PL,workshop,workshop
91908969,1249969022,3,2022-03-27,2022-03-28,,DE,DE,Branch,LC
91908970,1249969022,3,2022-03-29,2022-04-11,,DE,PL,LC,workshop
92128132,1249969022,3,2022-04-20,2022-04-20,,PL,PL,workshop,workshop
91973396,1251069315,3,2022-03-31,2022-03-31,,PL,PL,workshop,workshop
91905602,1251069315,3,2022-03-24,2022-03-24,,PL,PL,workshop,workshop
91899248,1251069315,3,2022-03-23,2022-03-23,,PL,PL,workshop,workshop
92135609,1251069315,4,2022-04-25,,2022-04-25,PL,PL,workshop,zipcode
92128246,1251069315,3,2022-04-20,2022-04-20,,PL,PL,workshop,workshop
91668076,1251069315,3,2022-02-26,2022-02-28,,DE,DE,Branch,LC
91668077,1251069315,3,2022-03-01,2022-03-10,,DE,PL,LC,workshop
92169545,1251069315,3,2022-04-25,2022-04-27,,PL,PL,workshop,zipcode
92077233,1251069315,3,2022-04-14,2022-04-14,,PL,PL,workshop,workshop
91811532,1251069315,3,2022-03-14,2022-03-14,,PL,PL,workshop,workshop
92049043,1254331845,4,2022-04-11,,2022-04-18,DE,DE,Branch,workshop
92108432,1254331845,3,2022-04-18,2022-04-20,,DE,DE,Branch,workshop
92132057,1254800548,2,2022-04-21,,,DE,DE,Branch,workshop
91339752,1248614500,3,2022-01-20,2022-01-30,,ES,ES,Branch,workshop
92081760,1248614500,4,2022-04-14,,2022-04-17,ES,ES,workshop,showroom
92097405,1248614500,3,2022-04-17,2022-04-20,,ES,ES,workshop,showroom
92081761,1248614500,3,2022-04-20,2022-04-26,,ES,ES,showroom,zipcode
92057719,1254090173,4,2022-04-12,,2022-04-18,DE,DE,Branch,workshop
92112353,1254090173,3,2022-04-18,2022-04-21,,DE,DE,Branch,workshop
92094915,1254389646,3,2022-04-17,2022-04-21,,DE,DE,Branch,workshop
92153325,1254726059,2,2022-04-24,,,ES,ES,Branch,workshop
92137885,1252447071,3,2022-04-21,2022-04-21,,PL,PL,workshop,workshop
91801917,1252447071,3,2022-03-13,2022-03-16,,DE,DE,Branch,LC
92014970,1252447071,3,2022-04-05,2022-04-05,,PL,PL,workshop,workshop
92047548,1252447071,3,2022-04-11,2022-04-11,,PL,PL,workshop,workshop
91803872,1252447071,3,2022-03-17,2022-03-31,,DE,PL,LC,workshop
92138941,1254743765,2,2022-04-21,,,DE,DE,Branch,workshop
91489561,1250725329,4,2022-02-07,,2022-02-07,DE,DE,Branch,workshop
91500020,1250725329,3,2022-02-08,2022-02-09,,DE,DE,Branch,workshop
92046278,1250725329,4,,,2022-04-18,DE,DE,workshop,LC
92106851,1250725329,3,2022-04-18,2022-04-21,,DE,DE,workshop,LC
92046279,1250725329,2,2022-04-21,,,DE,DE,LC,zipcode
91396566,1240598476,3,2022-02-03,2022-02-06,,DE,DE,workshop,workshop
91381658,1240598476,3,2022-01-25,2022-01-25,,DE,DE,Branch,LC
91381659,1240598476,3,2022-01-26,2022-02-03,,DE,DE,LC,workshop
92093149,1240598476,4,2022-04-18,,2022-04-20,DE,DE,workshop,LC
92129014,1240598476,3,2022-04-20,2022-04-21,,DE,DE,workshop,LC
92093150,1240598476,3,2022-04-21,2022-04-26,,DE,DE,LC,zipcode
91733189,1252316216,3,2022-03-06,2022-03-10,,FR,FR,Branch,LC
91748493,1252316216,3,2022-03-10,2022-04-04,,FR,PL,LC,workshop
92139201,1252316216,3,2022-04-21,2022-04-21,,PL,PL,workshop,workshop
92021224,1252316216,3,2022-04-06,2022-04-06,,PL,PL,workshop,workshop
92156139,1254343152,1,,,,DE,DE,LC,workshop
92156138,1254343152,2,2022-04-24,,,DE,DE,Branch,LC
92147730,1254343152,4,,,2022-04-24,DE,DE,Branch,workshop
91438683,1249233480,3,2022-01-31,2022-02-03,,DE,DE,LC,workshop
91438691,1249233480,3,2022-02-03,2022-02-06,,DE,DE,workshop,workshop
92058294,1249233480,3,2022-04-14,2022-04-22,,DE,DE,workshop,workshop
92058295,1249233480,3,2022-04-24,2022-04-27,,DE,DE,workshop,zipcode
91371115,1249233480,3,2022-01-24,2022-01-30,,DE,DE,Branch,LC
91371116,1249233480,4,,,2022-01-31,DE,DE,LC,workshop
91436709,1249233480,4,,,2022-01-31,DE,DE,LC,workshop
91436728,1249233480,4,,,2022-01-31,DE,DE,workshop,workshop
92046315,1250767456,3,2022-04-11,2022-04-24,,ES,ES,Branch,workshop
92155805,1254788493,1,,,,DE,DE,LC,workshop
92155804,1254788493,1,,,,DE,DE,Branch,LC
92120232,1252894467,4,2022-04-19,,2022-04-20,DE,DE,Branch,workshop
92131454,1252894467,3,2022-04-20,2022-04-24,,DE,DE,Branch,workshop
92087505,1254369875,3,2022-04-17,2022-04-24,,DE,DE,Branch,LC
92087506,1254369875,2,2022-04-24,,,DE,DE,LC,workshop
92103882,1254346342,4,2022-04-17,,2022-04-20,DE,DE,Branch,workshop
92128888,1254346342,3,2022-04-20,2022-04-25,,DE,DE,Branch,workshop
92100275,1254175656,3,2022-04-17,2022-04-25,,DE,DE,Branch,workshop
92167241,1254577604,2,2022-04-25,,,DE,DE,Branch,workshop
91871298,1251021442,3,2022-03-29,2022-04-25,,FR,PL,LC,workshop
91857601,1251021442,3,2022-03-20,2022-03-29,,FR,FR,Branch,LC
92169904,1238872418,1,,,,DE,DE,Branch,workshop
91932072,1247335117,3,2022-03-27,2022-03-29,,IT,IT,Branch,LC
91946089,1247335117,3,2022-04-11,2022-04-26,,IT,PL,LC,workshop
92137106,1254293255,3,2022-04-21,2022-04-26,,ES,ES,Branch,workshop
92078282,1248689655,3,2022-04-14,2022-04-17,,DE,DE,Branch,Branch
92128808,1248689655,3,2022-04-20,2022-04-25,,DE,DE,Branch,LC
91644184,1248689655,4,,,2022-03-20,DE,DE,workshop,Branch
91644185,1248689655,3,2022-03-21,2022-03-23,,DE,DE,Branch,zipcode
91863756,1248689655,3,2022-03-20,2022-03-21,,DE,DE,workshop,Branch
91186379,1248689655,3,2022-01-02,2022-01-04,,DE,DE,Branch,workshop
